Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1963","1963","1000 USD","6558","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1964","1964","1000 USD","6606","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1965","1965","1000 USD","6702","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1966","1966","1000 USD","6798","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1967","1967","1000 USD","6894","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1968","1968","1000 USD","6989","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1969","1969","1000 USD","7085","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1970","1970","1000 USD","7181","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1971","1971","1000 USD","7229","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1972","1972","1000 USD","7324","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1973","1973","1000 USD","7420","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1974","1974","1000 USD","7511","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1975","1975","1000 USD","7540","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1976","1976","1000 USD","7037","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1977","1977","1000 USD","7683","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1978","1978","1000 USD","7147","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1979","1979","1000 USD","7224","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1980","1980","1000 USD","7420","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1981","1981","1000 USD","7540","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1982","1982","1000 USD","7660","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1983","1983","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1984","1984","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1985","1985","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1986","1986","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1987","1987","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1988","1988","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1989","1989","1000 USD","7899","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1990","1990","1000 USD","8138","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1991","1991","1000 USD","7416","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1992","1992","1000 USD","7535","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1993","1993","1000 USD","7662","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1994","1994","1000 USD","7802","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1995","1995","1000 USD","7615","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1996","1996","1000 USD","7952","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1997","1997","1000 USD","8235","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1998","1998","1000 USD","7660","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","1999","1999","1000 USD","8378","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2000","2000","1000 USD","8497","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2001","2001","1000 USD","8617","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2002","2002","1000 USD","8737","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2003","2003","1000 USD","16213","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2004","2004","1000 USD","14755","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2005","2005","1000 USD","13995","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2006","2006","1000 USD","14122","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2007","2007","1000 USD","14362","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2008","2008","1000 USD","13742","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2009","2009","1000 USD","12323","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2010","2010","1000 USD","13091","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2011","2011","1000 USD","14634","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2012","2012","1000 USD","19687","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2013","2013","1000 USD","18713","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2014","2014","1000 USD","20608","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2015","2015","1000 USD","23677","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2016","2016","1000 USD","26418","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2017","2017","1000 USD","30729","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2018","2018","1000 USD","26363","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2019","2019","1000 USD","33510","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2020","2020","1000 USD","46041","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","36265","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01235","Pumpkins, squash and gourds","2022","2022","1000 USD","38041","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1961","1961","1000 USD","582391","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1962","1962","1000 USD","589956","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1963","1963","1000 USD","605859","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1964","1964","1000 USD","614783","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1965","1965","1000 USD","652133","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1966","1966","1000 USD","667668","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1967","1967","1000 USD","687500","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1968","1968","1000 USD","684194","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1969","1969","1000 USD","713942","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1970","1970","1000 USD","743689","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1971","1971","1000 USD","773437","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1972","1972","1000 USD","809795","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1973","1973","1000 USD","760216","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1974","1974","1000 USD","670117","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1975","1975","1000 USD","692936","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1976","1976","1000 USD","752269","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1977","1977","1000 USD","761048","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1978","1978","1000 USD","640317","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1979","1979","1000 USD","682231","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1980","1980","1000 USD","714947","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1981","1981","1000 USD","790938","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1982","1982","1000 USD","848530","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1983","1983","1000 USD","902032","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1984","1984","1000 USD","943606","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1985","1985","1000 USD","959624","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1986","1986","1000 USD","1027812","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1987","1987","1000 USD","1070952","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1988","1988","1000 USD","1144085","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1989","1989","1000 USD","1241340","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1990","1990","1000 USD","1334440","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1991","1991","1000 USD","1407844","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1992","1992","1000 USD","1435992","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1993","1993","1000 USD","1507792","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1994","1994","1000 USD","1576017","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1995","1995","1000 USD","1678451","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1996","1996","1000 USD","1762389","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1997","1997","1000 USD","1815274","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1998","1998","1000 USD","1887860","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","1999","1999","1000 USD","1895198","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2000","2000","1000 USD","2032107","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2001","2001","1000 USD","2082909","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2002","2002","1000 USD","2166225","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2003","2003","1000 USD","2198716","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2004","2004","1000 USD","2130849","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2005","2005","1000 USD","2088921","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2006","2006","1000 USD","2253304","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2007","2007","1000 USD","2222950","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2008","2008","1000 USD","2456317","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2009","2009","1000 USD","2077509","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2010","2010","1000 USD","2077414","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2011","2011","1000 USD","2077091","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2012","2012","1000 USD","2184001","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2013","2013","1000 USD","2238629","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2014","2014","1000 USD","2271013","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2015","2015","1000 USD","2238937","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2016","2016","1000 USD","2150628","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2017","2017","1000 USD","2472823","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2018","2018","1000 USD","2433442","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2019","2019","1000 USD","2256019","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2020","2020","1000 USD","2337301","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","2311278","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","02211","Raw milk of cattle","2022","2022","1000 USD","2452853","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1961","1961","1000 USD","201699","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1962","1962","1000 USD","249142","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1963","1963","1000 USD","234236","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1964","1964","1000 USD","255530","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1965","1965","1000 USD","286194","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1966","1966","1000 USD","289601","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1967","1967","1000 USD","281722","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1968","1968","1000 USD","334872","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1969","1969","1000 USD","295770","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1970","1970","1000 USD","320518","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1971","1971","1000 USD","385147","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1972","1972","1000 USD","444318","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1973","1973","1000 USD","500784","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1974","1974","1000 USD","668612","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1975","1975","1000 USD","690881","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1976","1976","1000 USD","630615","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1977","1977","1000 USD","596930","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1978","1978","1000 USD","799820","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1979","1979","1000 USD","779287","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1980","1980","1000 USD","759827","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1981","1981","1000 USD","799697","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1982","1982","1000 USD","861674","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1983","1983","1000 USD","772355","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1984","1984","1000 USD","730246","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1985","1985","1000 USD","741719","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1986","1986","1000 USD","647747","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1987","1987","1000 USD","794060","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1988","1988","1000 USD","756114","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1989","1989","1000 USD","895122","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1990","1990","1000 USD","901425","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1991","1991","1000 USD","740441","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1992","1992","1000 USD","738887","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1993","1993","1000 USD","677182","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1994","1994","1000 USD","705780","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1995","1995","1000 USD","742122","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1996","1996","1000 USD","707536","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1997","1997","1000 USD","779489","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1998","1998","1000 USD","808217","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","1999","1999","1000 USD","930655","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2000","2000","1000 USD","952817","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2001","2001","1000 USD","918337","E","Estimated value"
